"province","city","county","post_code","area_code"
"黑龙江省","黑河市","五大连池市","164100","0456"
"黑龙江省","黑河市","爱辉区","164300","0456"
"黑龙江省","黑河市","嫩江县","161400","0456"
"黑龙江省","黑河市","逊克县","164400","0456"
"黑龙江省","黑河市","孙吴县","164200","0456"
"黑龙江省","黑河市","德都","164100","0456"
"上海市","上海市","浦东新区（原南汇区）","201300","021"
"上海市","上海市","川沙","201200","021"
"上海市","上海市","南汇区","201300","021"
"上海市","上海市","奉贤区","201400","021"
"上海市","上海市","崇明区","202150","021"
"上海市","上海市","松江区","201600","021"
"上海市","上海市","青浦区","201700","021"
"上海市","上海市","嘉定区","201800","021"
"上海市","上海市","宝山区","201900","021"
"上海市","上海市","金山区","201540","021"
"上海市","上海市","黄浦区","200001","021"
"上海市","上海市","卢湾区","200020","021"
"上海市","上海市","徐汇区","200030","021"
"上海市","上海市","长宁区","200050","021"
"上海市","上海市","静安区","200040","021"
"上海市","上海市","普陀区","200333","021"
"上海市","上海市","虹口区","200080","021"
"上海市","上海市","闸北区","200070","021"
"上海市","上海市","杨浦区","200082","021"
"上海市","上海市","闵行区","201100","021"
"上海市","上海市","上海市","201100","021"
"上海市","上海市","浦东新区","200135","021"
"江苏省","南京市","南京市","210000","025"
"江苏省","南京市","玄武区","210000","025"
"江苏省","南京市","白下区","210000","025"
"江苏省","南京市","秦淮区","210000","025"
"江苏省","南京市","建邺区","210000","025"
"江苏省","南京市","下关区","210000","025"
"江苏省","南京市","浦口区","210000","025"
"江苏省","南京市","栖霞区","210000","025"
"江苏省","南京市","江宁区","211100","025"
"江苏省","南京市","六合区","211500","025"
"江苏省","南京市","溧水区","211200","025"
"江苏省","南京市","高淳区","211300","025"
"江苏省","南京市","鼓楼区","210000","025"
"江苏省","南京市","雨花台区","210000","025"
"江苏省","南京市","江浦","211800","025"
"江苏省","无锡市","无锡市","214000","0510"
"江苏省","无锡市","崇安区","214000","0510"
"江苏省","无锡市","南长区","214000","0510"
"江苏省","无锡市","北塘区","214000","0510"
"江苏省","无锡市","宜兴市","214200","0510"
"江苏省","无锡市","滨湖区","214100","0510"
"江苏省","无锡市","惠山区","214100","0510"
"江苏省","无锡市","江阴市","214400","0510"
"江苏省","无锡市","锡山区","214100","0510"
"江苏省","无锡市","梁溪区","214000","0510"
"江苏省","无锡市","新吴区","214028","0510"
"江苏省","镇江市","镇江市","212000","0511"
"江苏省","镇江市","京口区","212000","0511"
"江苏省","镇江市","润州区","212000","0511"
"江苏省","镇江市","丹徒区","212100","0511"
"江苏省","镇江市","扬中市","212200","0511"
"江苏省","镇江市","句容市","212400","0511"
"江苏省","镇江市","丹阳市","212300","0511"
"江苏省","苏州市","苏州市","215000","0512"
"江苏省","苏州市","沧浪区","215000","0512"
"江苏省","苏州市","平江区","215000","0512"
"江苏省","苏州市","金阊区","215000","0512"
"江苏省","苏州市","吴中区","215100","0512"
"江苏省","苏州市","相城区","215100","0512"
"江苏省","苏州市","张家港市","215600","0512"
"江苏省","苏州市","昆山市","215300","0512"
"江苏省","苏州市","吴江区","215200","0512"
"江苏省","苏州市","太仓市","215400","0512"
"江苏省","苏州市","吴县","215100","0512"
"江苏省","苏州市","姑苏区","215008","0512"
"江苏省","苏州市","常熟市","215500","0512"
"江苏省","苏州市","虎丘区","215100","0512"
"江苏省","南通市","南通市","226000","0513"
"江苏省","南通市","崇川区","226000","0513"
"江苏省","南通市","港闸区","226000","0513"
"江苏省","南通市","如东县","226400","0513"
"江苏省","南通市","启东市","226200","0513"
"江苏省","南通市","如皋市","226500","0513"
"江苏省","南通市","海门市","226100","0513"
"江苏省","南通市","海安县","226600","0513"
"江苏省","南通市","通州市","226300","0513"
"江苏省","扬州市","扬州市","225000","0514"
"江苏省","扬州市","广陵区","225000","0514"
"江苏省","扬州市","邗江区","225100","0514"
"江苏省","扬州市","宝应县","225800","0514"
"江苏省","扬州市","高邮市","225600","0514"
"江苏省","扬州市","维扬区","225000","0514"
"江苏省","扬州市","江都区","225200","0514"
"江苏省","扬州市","仪征市","211400","0514"
"江苏省","盐城市","盐城市","224000","0515"
"江苏省","盐城市","阜宁县","224400","0515"
"江苏省","盐城市","射阳县","224300","0515"
"江苏省","盐城市","建湖县","224700","0515"
"江苏省","盐城市","盐都区","224000","0515"
"江苏省","盐城市","响水县","224600","0515"
"江苏省","盐城市","滨海县","224500","0515"
"江苏省","盐城市","亭湖区","224000","0515"
"江苏省","盐城市","大丰区","224100","0515"
"江苏省","盐城市","东台市","224200","0515"
"江苏省","徐州市","徐州市","221000","0516"
"江苏省","徐州市","丰县","221700","0516"
"江苏省","徐州市","沛县","221600","0516"
"江苏省","徐州市","铜山区","221100","0516"
"江苏省","徐州市","新沂市","221400","0516"
"江苏省","徐州市","邳州市","221300","0516"
"江苏省","徐州市","鼓楼区","221000","0516"
"江苏省","徐州市","云龙区","221000","0516"
"江苏省","徐州市","贾汪区","221100","0516"
"江苏省","徐州市","邳县","221300","0516"
"江苏省","徐州市","泉山区","221000","0516"
"江苏省","徐州市","睢宁县","221200","0516"
"江苏省","徐州市","九里区","221000","0516"
"江苏省","淮安市","淮安市","223001","0517"
"江苏省","淮安市","涟水县","223400","0517"
"江苏省","淮安市","洪泽区","223100","0517"
"江苏省","淮安市","淮安区","223200","0517"
"江苏省","淮安市","淮阴区","223300","0517"
"江苏省","淮安市","清河区","223000","0517"
"江苏省","淮安市","清浦区","223000","0517"
"江苏省","淮安市","金湖县","211600","0517"
"江苏省","淮安市","盱眙县","211700","0517"
"江苏省","淮安市","淮阴县","223300","0517"
"江苏省","淮安市","清江浦区","223001","0517"
"江苏省","连云港市","连云港市","222000","0518"
"江苏省","连云港市","东海县","222300","0518"
"江苏省","连云港市","灌云县","222200","0518"
"江苏省","连云港市","连云区","222000","0518"
"江苏省","连云港市","海州区","222000","0518"
"江苏省","连云港市","赣榆区","222100","0518"
"江苏省","连云港市","灌南县","222500","0518"
"江苏省","连云港市","新浦区","222000","0518"
"江苏省","常州市","常州市","213000","0519"
"江苏省","常州市","溧阳市","213300","0519"
"江苏省","常州市","天宁区","213000","0519"
"江苏省","常州市","钟楼区","213000","0519"
"江苏省","常州市","新北区","213100","0519"
"江苏省","常州市","金坛区","213200","0519"
"江苏省","常州市","武进区","213100","0519"
"江苏省","泰州市","泰州市","225300","0523"
"江苏省","泰州市","海陵区","225300","0523"
"江苏省","泰州市","高港区","225300","0523"
"江苏省","泰州市","兴化市","225700","0523"
"江苏省","泰州市","靖江市","214500","0523"
"江苏省","泰州市","泰兴市","225400","0523"
"江苏省","泰州市","姜堰区","225500","0523"
"江苏省","宿迁市","宿迁市","223800","0527"
"江苏省","宿迁市","宿城区","223800","0527"
"江苏省","宿迁市","沭阳县","223600","0527"
"江苏省","宿迁市","泗阳县","223700","0527"
"江苏省","宿迁市","泗洪县","223900","0527"
"江苏省","宿迁市","宿豫区","223800","0527"
"江苏省","宿迁市","沐阳","223600","0527"
"浙江省","衢州市","衢州市","324000","0570"
"浙江省","衢州市","开化县","324300","0570"
"浙江省","衢州市","龙游县","324400","0570"
"浙江省","衢州市","江山市","324100","0570"
"浙江省","衢州市","柯城区","324000","0570"
"浙江省","衢州市","常山县","324200","0570"
"浙江省","衢州市","衢县","324000","0570"
"浙江省","衢州市","衢江区","324000","0570"
"浙江省","杭州市","杭州市","310000","0571"
"浙江省","杭州市","上城区","310000","0571"
"浙江省","杭州市","下城区","310000","0571"
"浙江省","杭州市","拱墅区","310000","0571"
"浙江省","杭州市","西湖区","310000","0571"
"浙江省","杭州市","滨江区","310000","0571"
"浙江省","杭州市","萧山区","311200","0571"
"浙江省","杭州市","余杭区","311100","0571"
"浙江省","杭州市","桐庐县","311500","0571"
"浙江省","杭州市","淳安县","311700","0571"
"浙江省","杭州市","建德市","311600","0571"
"浙江省","杭州市","富阳区","311400","0571"
"浙江省","杭州市","临安市","311300","0571"
"浙江省","杭州市","江干区","310000","0571"
"浙江省","湖州市","湖州市","313000","0572"
"浙江省","湖州市","吴兴区","313000","0572"
"浙江省","湖州市","德清县","313200","0572"
"浙江省","湖州市","长兴县","313100","0572"
"浙江省","湖州市","安吉县","313300","0572"
"浙江省","湖州市","南浔区","313000","0572"
"浙江省","嘉兴市","嘉兴市","314000","0573"
"浙江省","嘉兴市","嘉善县","314100","0573"
"浙江省","嘉兴市","海盐县","314300","0573"
"浙江省","嘉兴市","海宁市","314400","0573"
"浙江省","嘉兴市","南湖区","314000","0573"
"浙江省","嘉兴市","秀洲区","314000","0573"
"浙江省","嘉兴市","桐乡市","314500","0573"
"浙江省","嘉兴市","平湖市","314200","0573"
"浙江省","宁波市","宁波市","315000","0574"
"浙江省","宁波市","慈溪市","315300","0574"
"浙江省","宁波市","奉化区","315500","0574"
"浙江省","宁波市","江东区","315000","0574"
"浙江省","宁波市","江北区","315000","0574"
"浙江省","宁波市","北仑区","315800","0574"
"浙江省","宁波市","鄞州区","315100","0574"
"浙江省","宁波市","象山县","315700","0574"
"浙江省","宁波市","宁海县","315600","0574"
"浙江省","宁波市","鄞县","315100","0574"
"浙江省","宁波市","海曙区","315000","0574"
"浙江省","宁波市","镇海区","315200","0574"
"浙江省","宁波市","余姚市","315400","0574"
"浙江省","绍兴市","绍兴市","312000","0575"
"浙江省","绍兴市","越城区","312000","0575"
"浙江省","绍兴市","柯桥区","312000","0575"
"浙江省","绍兴市","新昌县","312500","0575"
"浙江省","绍兴市","上虞区","312300","0575"
"浙江省","绍兴市","嵊州市","312400","0575"
"浙江省","绍兴市","嵊县","312400","0575"
"浙江省","绍兴市","诸暨市","311800","0575"
"浙江省","台州市","台州市","318000","0576"
"浙江省","台州市","路桥区","318000","0576"
"浙江省","台州市","三门县","317100","0576"
"浙江省","台州市","天台县","317200","0576"
"浙江省","台州市","仙居县","317300","0576"
"浙江省","台州市","临海市","317000","0576"
"浙江省","台州市","黄岩区","318000","0576"
"浙江省","台州市","椒江区","318000","0576"
"浙江省","台州市","玉环县","317600","0576"
"浙江省","台州市","温岭市","317500","0576"
"浙江省","温州市","温州市","325000","0577"
"浙江省","温州市","龙湾区","325000","0577"
"浙江省","温州市","瓯海区","325000","0577"
"浙江省","温州市","洞头区","325700","0577"
"浙江省","温州市","永嘉县","325100","0577"
"浙江省","温州市","瑞安市","325200","0577"
"浙江省","温州市","乐清市","325600","0577"
"浙江省","温州市","平阳县","325400","0577"
"浙江省","温州市","文成县","325300","0577"
"浙江省","温州市","泰顺县","325500","0577"
"浙江省","温州市","鹿城区","325000","0577"
"浙江省","温州市","苍南县","325800","0577"
"浙江省","丽水市","丽水市","323000","0578"
"浙江省","丽水市","莲都区","323000","0578"
"浙江省","丽水市","缙云县","321400","0578"
"浙江省","丽水市","遂昌县","323300","0578"
"浙江省","丽水市","松阳县","323400","0578"
"浙江省","丽水市","云和县","323600","0578"
"浙江省","丽水市","景宁畲族自治县","323500","0578"
"浙江省","丽水市","龙泉市","323700","0578"
"浙江省","丽水市","青田县","323900","0578"
"浙江省","丽水市","庆元县","323800","0578"
"浙江省","金华市","金华市","321000","0579"
"浙江省","金华市","婺城区","321000","0579"
"浙江省","金华市","武义县","321200","0579"
"浙江省","金华市","浦江县","322200","0579"
"浙江省","金华市","磐安县","322300","0579"
"浙江省","金华市","兰溪市","321100","0579"
"浙江省","金华市","东阳市","322100","0579"
"浙江省","金华市","永康市","321300","0579"
"浙江省","金华市","金华县","321000","0579"
"浙江省","金华市","金东区","321000","0579"
"浙江省","金华市","义乌市","322000","0579"
"浙江省","舟山市","舟山市","316000","0580"
"浙江省","舟山市","普陀区","316100","0580"
"浙江省","舟山市","岱山县","316200","0580"
"浙江省","舟山市","嵊泗县","202400","0580"
"浙江省","舟山市","定海区","316000","0580"
"安徽省","滁州市","滁州市","239000","0550"
"安徽省","滁州市","南谯区","239000","0550"
"安徽省","滁州市","来安县","239200","0550"
"安徽省","滁州市","全椒县","239500","0550"
"安徽省","滁州市","凤阳县","233100","0550"
"安徽省","滁州市","天长市","239300","0550"
"安徽省","滁州市","明光市","239400","0550"
"安徽省","滁州市","琅琊区","239000","0550"
"安徽省","滁州市","定远县","233200","0550"
"安徽省","合肥市","合肥市","230000","0551"
"安徽省","合肥市","包河区","230000","0551"
"安徽省","合肥市","长丰县","231100","0551"
"安徽省","合肥市","肥西县","231200","0551"
"安徽省","合肥市","瑶海区","230000","0551"
"安徽省","合肥市","庐阳区","230000","0551"
"安徽省","合肥市","肥东县","231600","0551"
"安徽省","合肥市","庐江县","231500","0551"
"安徽省","合肥市","蜀山区","230000","0551"
"安徽省","合肥市","巢湖市","238000","0565"
"安徽省","蚌埠市","蚌埠市","233000","0552"
"安徽省","蚌埠市","龙子湖区","233000","0552"
"安徽省","蚌埠市","蚌山区","233000","0552"
"安徽省","蚌埠市","禹会区","233000","0552"
"安徽省","蚌埠市","淮上区","233000","0552"
"安徽省","蚌埠市","五河县","233300","0552"
"安徽省","蚌埠市","固镇县","233700","0552"
"安徽省","蚌埠市","怀远县","233400","0552"
"安徽省","芜湖市","芜湖市","241000","0553"
"安徽省","芜湖市","三山区","241000","0553"
"安徽省","芜湖市","繁昌县","241200","0553"
"安徽省","芜湖市","镜湖区","241000","0553"
"安徽省","芜湖市","弋江区","241000","0553"
"安徽省","芜湖市","南陵县","241300","0553"
"安徽省","芜湖市","无为县","238300","0553"
"安徽省","芜湖市","芜湖县","241100","0553"
"安徽省","芜湖市","鸠江区","241000","0553"
"安徽省","淮南市","淮南市","232000","0554"
"安徽省","淮南市","大通区","232000","0554"
"安徽省","淮南市","田家庵区","232000","0554"
"安徽省","淮南市","八公山区","232000","0554"
"安徽省","淮南市","潘集区","232000","0554"
"安徽省","淮南市","凤台县","232100","0554"
"安徽省","淮南市","寿县","232200","0554"
"安徽省","淮南市","谢家集区","232000","0554"
"安徽省","马鞍山市","马鞍山市","243000","0555"
"安徽省","马鞍山市","金家庄区","243000","0555"
"安徽省","马鞍山市","雨山区","243000","0555"
"安徽省","马鞍山市","当涂县","243100","0555"
"安徽省","马鞍山市","含山县","238100","0555"
"安徽省","马鞍山市","和县","238200","0555"
"安徽省","马鞍山市","博望区","243131","0555"
"安徽省","马鞍山市","花山区","243000","0555"
"安徽省","安庆市","安庆市","246000","0556"
"安徽省","安庆市","潜山县","246300","0556"
"安徽省","安庆市","宿松县","246500","0556"
"安徽省","安庆市","望江县","246200","0556"
"安徽省","安庆市","岳西县","246600","0556"
"安徽省","安庆市","迎江区","246000","0556"
"安徽省","安庆市","大观区","246000","0556"
"安徽省","安庆市","怀宁县","246100","0556"
"安徽省","安庆市","宜秀区","246000","0556"
"安徽省","安庆市","太湖县","246400","0556"
"安徽省","安庆市","桐城市","231400","0556"
"安徽省","宿州市","宿州市","234000","0557"
"安徽省","宿州市","砀山县","235300","0557"
"安徽省","宿州市","萧县","235200","0557"
"安徽省","宿州市","灵璧县","234200","0557"
"安徽省","宿州市","灵壁","234200","0557"
"安徽省","宿州市","墉桥区","234100","0557"
"安徽省","宿州市","泗县","234300","0557"
"安徽省","宿州市","埇桥区","234000","0557"
"安徽省","阜阳市","阜阳市","236000","0558"
"安徽省","阜阳市","颍州区","236000","0558"
"安徽省","阜阳市","太和县","236600","0558"
"安徽省","阜阳市","阜南县","236300","0558"
"安徽省","阜阳市","颍上县","236200","0558"
"安徽省","阜阳市","界首市","236500","0558"
"安徽省","阜阳市","颍泉区","236100","0558"
"安徽省","阜阳市","临泉县","236400","0558"
"安徽省","阜阳市","颍东区","236100","0558"
"安徽省","亳州市","亳州市","236000","0558"
"安徽省","亳州市","谯城区","236800","0558"
"安徽省","亳州市","涡阳县","233600","0558"
"安徽省","亳州市","蒙城县","233500","0558"
"安徽省","亳州市","利辛县","236700","0558"
"安徽省","黄山市","黄山市","242700","0559"
"安徽省","黄山市","屯溪区","245000","0559"
"安徽省","黄山市","黟县","245500","0559"
"安徽省","黄山市","歙县","245200","0559"
"安徽省","黄山市","休宁县","245400","0559"
"安徽省","黄山市","黄山区","245700","0559"
"安徽省","黄山市","祁门县","245600","0559"
"安徽省","黄山市","徽州区","245900","0559"
"安徽省","淮北市","淮北市","235000","0561"
"安徽省","淮北市","杜集区","235000","0561"
"安徽省","淮北市","相山区","235000","0561"
"安徽省","淮北市","烈山区","235000","0561"
"安徽省","淮北市","濉溪县","235100","0561"
"安徽省","铜陵市","铜陵市","244000","0562"
"安徽省","铜陵市","铜官区","244000","0562"
"安徽省","铜陵市","狮子山区","244000","0562"
"安徽省","铜陵市","郊区","244000","0562"
"安徽省","铜陵市","枞阳县","246700","0562"
"安徽省","铜陵市","铜陵县","244100","0562"
"安徽省","铜陵市","义安区","244100","0562"
"安徽省","宣城市","宣城市","242000","0563"
"安徽省","宣城市","宣州区","242000","0563"
"安徽省","宣城市","郎溪县","242100","0563"
"安徽省","宣城市","广德县","242200","0563"
"安徽省","宣城市","泾县","242500","0563"
"安徽省","宣城市","旌德县","242600","0563"
"安徽省","宣城市","宁国市","242300","0563"
"安徽省","宣城市","绩溪县","245300","0563"
"安徽省","六安市","六安市","237000","0564"
"安徽省","六安市","霍邱县","237400","0564"
"安徽省","六安市","金寨县","237300","0564"
"安徽省","六安市","霍山县","237200","0564"
"安徽省","六安市","裕安区","237100","0564"
"安徽省","六安市","舒城县","231300","0564"
"安徽省","六安市","金安区","237100","0564"
"安徽省","六安市","叶集区","237431","0564"
"安徽省","池州市","池州市","247100","0566"
"安徽省","池州市","石台县","245100","0566"
"安徽省","池州市","贵池区","247100","0566"
"安徽省","池州市","东至县","247200","0566"
"安徽省","池州市","青阳县","242800","0566"
"安徽省","巢湖市","巢湖市","238000","0565"
"福建省","福州市","福州市","350000","0591"
"福建省","福州市","鼓楼区","350000","0591"
"福建省","福州市","仓山区","350000","0591"
"福建省","福州市","马尾区","350000","0591"
"福建省","福州市","晋安区","350000","0591"
"福建省","福州市","连江县","350500","0591"
"福建省","福州市","罗源县","350600","0591"
"福建省","福州市","闽清县","350800","0591"
"福建省","福州市","永泰县","350700","0591"
"福建省","福州市","平潭县","350400","0591"
"福建省","福州市","福清市","350300","0591"
"福建省","福州市","台江区","350000","0591"
"福建省","福州市","闽侯县","350100","0591"
"福建省","福州市","长乐市","350200","0591"
"福建省","厦门市","厦门市","361000","0592"
"福建省","厦门市","思明区","361000","0592"
"福建省","厦门市","海沧区","361000","0592"
"福建省","厦门市","湖里区","361000","0592"
"福建省","厦门市","同安区","361100","0592"
"福建省","厦门市","翔安区","361100","0592"
"福建省","厦门市","集美区","361000","0592"
"福建省","宁德市","宁德市","352000","0593"
"福建省","宁德市","霞浦县","355100","0593"
"福建省","宁德市","古田县","352200","0593"
"福建省","宁德市","寿宁县","355500","0593"
"福建省","宁德市","周宁县","355400","0593"
"福建省","宁德市","柘荣县","355300","0593"
"福建省","宁德市","福鼎市","355200","0593"
"福建省","宁德市","蕉城区","352100","0593"
"福建省","宁德市","屏南县","352300","0593"
"福建省","宁德市","福安市","355000","0593"
"福建省","莆田市","莆田市","351100","0594"
"福建省","莆田市","城厢区","351100","0594"
"福建省","莆田市","荔城区","351100","0594"
"福建省","莆田市","秀屿区","351100","0594"
"福建省","莆田市","仙游县","351200","0594"
"福建省","莆田市","涵江区","351100","0594"
"福建省","泉州市","泉州市","362000","0595"
"福建省","泉州市","丰泽区","362000","0595"
"福建省","泉州市","洛江区","362000","0595"
"福建省","泉州市","惠安县","362100","0595"
"福建省","泉州市","安溪县","362400","0595"
"福建省","泉州市","德化县","362500","0595"
"福建省","泉州市","金门县","362000","0595"
"福建省","泉州市","石狮市","362700","0595"
"福建省","泉州市","南安市","362300","0595"
"福建省","泉州市","泉港区","362800","0595"
"福建省","泉州市","鲤城区","362000","0595"
"福建省","泉州市","永春县","362600","0595"
"福建省","泉州市","晋江市","362200","0595"
"福建省","漳州市","漳州市","363000","0596"
"福建省","漳州市","芗城区","363000","0596"
"福建省","漳州市","云霄县","363300","0596"
"福建省","漳州市","漳浦县","363200","0596"
"福建省","漳州市","诏安县","363500","0596"
"福建省","漳州市","长泰县","363900","0596"
"福建省","漳州市","南靖县","363600","0596"
"福建省","漳州市","平和县","363700","0596"
"福建省","漳州市","华安县","363800","0596"
"福建省","漳州市","龙文区","363000","0596"
"福建省","漳州市","东山县","363400","0596"
"福建省","漳州市","龙海市","363100","0596"
"福建省","龙岩市","龙岩市","364000","0597"
"福建省","龙岩市","连城县","366200","0597"
"福建省","龙岩市","漳平市","364400","0597"
"福建省","龙岩市","新罗区","364000","0597"
"福建省","龙岩市","长汀县","366300","0597"
"福建省","龙岩市","永定区","364100","0597"
"福建省","龙岩市","上杭县","364200","0597"
"福建省","龙岩市","武平县","364300","0597"
"福建省","三明市","三明市","365000","0598"
"福建省","三明市","建宁县","354500","0598"
"福建省","三明市","尤溪县","365100","0598"
"福建省","三明市","沙县","365500","0598"
"福建省","三明市","将乐县","353300","0598"
"福建省","三明市","梅列区","365000","0598"
"福建省","三明市","三元区","365000","0598"
"福建省","三明市","明溪县","365200","0598"
"福建省","三明市","宁化县","365400","0598"
"福建省","三明市","大田县","366100","0598"
"福建省","三明市","永安市","366000","0598"
"福建省","三明市","泰宁县","354400","0598"
"福建省","三明市","清流县","365300","0598"
"福建省","南平市","南平市","353000","0599"
"福建省","南平市","延平区","353000","0599"
"福建省","南平市","浦城县","353400","0599"
"福建省","南平市","光泽县","354100","0599"
"福建省","南平市","松溪县","353500","0599"
"福建省","南平市","政和县","353600","0599"
"福建省","南平市","武夷山市","354300","0599"
"福建省","南平市","建瓯市","353100","0599"
"福建省","南平市","建阳区","354200","0599"
"福建省","南平市","顺昌县","353200","0599"
"福建省","南平市","邵武市","354000","0599"
"江西省","鹰潭市","鹰潭市","335000","0701"
"江西省","鹰潭市","余江县","335200","0701"
"江西省","鹰潭市","贵溪市","335400","0701"
"江西省","鹰潭市","月湖区","335000","0701"
"江西省","新余市","新余市","338000","0790"
"江西省","新余市","渝水区","338000","0790"
"江西省","新余市","分宜县","336600","0790"
"江西省","南昌市","南昌市","330000","0791"
"江西省","南昌市","东湖区","330000","0791"
"江西省","南昌市","西湖区","330000","0791"
"江西省","南昌市","青云谱区","330000","0791"
"江西省","南昌市","南昌县","330200","0791"
"江西省","南昌市","新建区","330100","0791"
"江西省","南昌市","安义县","330500","0791"
"江西省","南昌市","进贤县","331700","0791"
"江西省","南昌市","湾里区","330000","0791"
"江西省","南昌市","青山湖区","330000","0791"
"江西省","九江市","九江市","332000","0792"
"江西省","九江市","瑞昌市","332200","0792"
"江西省","九江市","庐山市","332800","0792"
"江西省","九江市","都昌县","332600","0792"
"江西省","九江市","彭泽县","332700","0792"
"江西省","九江市","浔阳区","332000","0792"
"江西省","九江市","九江县","332100","0792"
"江西省","九江市","武宁县","332300","0792"
"江西省","九江市","修水县","332400","0792"
"江西省","九江市","永修县","330300","0792"
"江西省","九江市","德安县","330400","0792"
"江西省","九江市","共青城市","332000","0792"
"江西省","九江市","湖口县","332500","0792"
"江西省","九江市","庐山区","332000","0792"
"江西省","九江市","星子县","332800","0792"
"江西省","九江市","濂溪区","332005","0792"
"江西省","上饶市","上饶市","334000","0793"
"江西省","上饶市","德兴市","334200","0793"
"江西省","上饶市","信州区","334000","0793"
"江西省","上饶市","上饶县","334100","0793"
"江西省","上饶市","广丰区","334600","0793"
"江西省","上饶市","铅山县","334500","0793"
"江西省","上饶市","横峰县","334300","0793"
"江西省","上饶市","弋阳县","334400","0793"
"江西省","上饶市","鄱阳县","333100","0793"
"江西省","上饶市","万年县","335500","0793"
"江西省","上饶市","婺源县","333200","0793"
"江西省","上饶市","波阳","333100","0793"
"江西省","上饶市","玉山县","334700","0793"
"江西省","上饶市","余干县","335100","0793"
"江西省","抚州市","抚州市","344000","0794"
"江西省","抚州市","资溪县","335300","0794"
"江西省","抚州市","东乡区","331800","0794"
"江西省","抚州市","广昌县","344900","0794"
"江西省","抚州市","南城县","344700","0794"
"江西省","抚州市","黎川县","344600","0794"
"江西省","抚州市","南丰县","344500","0794"
"江西省","抚州市","乐安县","344300","0794"
"江西省","抚州市","宜黄县","344400","0794"
"江西省","抚州市","尔安","344300","0794"
"江西省","抚州市","金溪县","344800","0794"
"江西省","抚州市","临川区","344100","0794"
"江西省","抚州市","崇仁县","344200","0794"
"江西省","宜春市","宜春市","336000","0795"
"江西省","宜春市","上高县","336400","0795"
"江西省","宜春市","宜丰县","336300","0795"
"江西省","宜春市","靖安县","330600","0795"
"江西省","宜春市","铜鼓县","336200","0795"
"江西省","宜春市","樟树市","331200","0795"
"江西省","宜春市","高安市","330800","0795"
"江西省","宜春市","袁州区","336000","0795"
"江西省","宜春市","万载县","336100","0795"
"江西省","宜春市","丰城市","331100","0795"
"江西省","宜春市","奉新县","330700","0795"
"江西省","吉安市","吉安市","343000","0796"
"江西省","吉安市","井冈山市","343600","0796"
"江西省","吉安市","遂川县","343900","0796"
"江西省","吉安市","万安县","343800","0796"
"江西省","吉安市","永新县","343400","0796"
"江西省","吉安市","吉州区","343000","0796"
"江西省","吉安市","青原区","343000","0796"
"江西省","吉安市","吉安县","343100","0796"
"江西省","吉安市","吉水县","331600","0796"
"江西省","吉安市","峡江县","331400","0796"
"江西省","吉安市","新干县","331300","0796"
"江西省","吉安市","永丰县","331500","0796"
"江西省","吉安市","泰和县","343700","0796"
"江西省","吉安市","宁冈","343500","0796"
"江西省","吉安市","井岗山","343600","0796"
"江西省","吉安市","安福县","343200","0796"
"江西省","赣州市","赣州市","341000","0797"
"江西省","赣州市","南康区","341400","0797"
"江西省","赣州市","石城县","342700","0797"
"江西省","赣州市","于都县","342300","0797"
"江西省","赣州市","兴国县","342400","0797"
"江西省","赣州市","会昌县","342600","0797"
"江西省","赣州市","寻乌县","342200","0797"
"江西省","赣州市","上犹县","341200","0797"
"江西省","赣州市","崇义县","341300","0797"
"江西省","赣州市","安远县","342100","0797"
"江西省","赣州市","龙南县","341700","0797"
"江西省","赣州市","定南县","341900","0797"
"江西省","赣州市","全南县","341800","0797"
"江西省","赣州市","宁都县","342800","0797"
"江西省","赣州市","赣县","341100","0797"
"江西省","赣州市","信丰县","341600","0797"
"江西省","赣州市","瑞金市","342500","0797"
"江西省","赣州市","大余县","341500","0797"
"江西省","赣州市","章贡区","341000","0797"
"江西省","景德镇市","景德镇市","333000","0798"
"江西省","景德镇市","浮梁县","333400","0798"
"江西省","景德镇市","乐平市","333300","0798"
"江西省","景德镇市","珠山区","333000","0798"
"江西省","景德镇市","昌江区","333000","0798"
"江西省","萍乡市","萍乡市","337000","0799"
"江西省","萍乡市","安源区","337000","0799"
"江西省","萍乡市","湘东区","337000","0799"
"江西省","萍乡市","上栗县","337000","0799"
"江西省","萍乡市","芦溪县","337200","0799"
"江西省","萍乡市","莲花县","337100","0799"
"山东省","菏泽市","菏泽市","274000","0530"
"山东省","菏泽市","定陶区","274100","0530"
"山东省","菏泽市","东明县","274500","0530"
"山东省","菏泽市","巨野县","274900","0530"
"山东省","菏泽市","郓城县","274700","0530"
"山东省","菏泽市","鄄城县","274600","0530"
"山东省","菏泽市","曹县","274400","0530"
"山东省","菏泽市","单县","274300","0530"
"山东省","菏泽市","成武县","274200","0530"
"山东省","菏泽市","牡丹区","274000","0530"
"山东省","济南市","济南市","250000","0531"
"山东省","济南市","历下区","250000","0531"
"山东省","济南市","槐荫区","250000","0531"
"山东省","济南市","天桥区","250000","0531"
"山东省","济南市","历城区","250100","0531"
"山东省","济南市","长清区","250300","0531"
"山东省","济南市","平阴县","250400","0531"
"山东省","济南市","济阳县","251400","0531"
"山东省","济南市","商河县","251600","0531"
"山东省","济南市","市中区","250000","0531"
"山东省","济南市","章丘区","250200","0531"
"山东省","青岛市","青岛市","266000","0532"
"山东省","青岛市","市南区","266000","0532"
"山东省","青岛市","市北区","266000","0532"
